r,t,y,AnnualVariableOperatingCost
RE1,PHL_SER_HEAT_BIOM,2041,0.0
RE1,PHL_SER_HEAT_BIOM,2042,0.0
RE1,PHL_SER_HEAT_BIOM,2043,0.0
RE1,PHL_SER_HEAT_BIOM,2044,0.0
RE1,PHL_SER_HEAT_BIOM,2045,0.0
RE1,PHL_SER_HEAT_BIOM,2046,0.0
RE1,PHL_SER_HEAT_BIOM,2047,0.0
RE1,PHL_SER_HEAT_BIOM,2048,0.0
RE1,PHL_SER_HEAT_BIOM,2049,0.0
RE1,PHL_SER_HEAT_BIOM,2050,0.0
RE1,PHL_SER_HEAT_BIOM,2051,-0.0
RE1,PHL_SER_HEAT_BIOM,2052,0.0
RE1,PHL_SER_HEAT_BIOM,2053,0.0
RE1,PHL_POW_TD_SER,2020,0.0075
RE1,PHL_POW_TD_SER,2021,0.0064
RE1,PHL_POW_TD_SER,2022,0.0069
RE1,PHL_POW_TD_SER,2023,0.0074
RE1,PHL_POW_TD_SER,2024,0.0079
RE1,PHL_POW_TD_SER,2025,0.0084
RE1,PHL_POW_TD_SER,2026,0.009
RE1,PHL_POW_TD_SER,2027,0.0096
RE1,PHL_POW_TD_SER,2028,0.0102
RE1,PHL_POW_TD_SER,2029,0.0108
RE1,PHL_POW_TD_SER,2030,0.0114
RE1,PHL_POW_TD_SER,2031,0.0122
RE1,PHL_POW_TD_SER,2032,0.013
RE1,PHL_POW_TD_SER,2033,0.0137
RE1,PHL_POW_TD_SER,2034,0.0145
RE1,PHL_POW_TD_SER,2035,0.0153
RE1,PHL_POW_TD_SER,2036,0.0162
RE1,PHL_POW_TD_SER,2037,0.0172
RE1,PHL_POW_TD_SER,2038,0.0182
RE1,PHL_POW_TD_SER,2039,0.0192
RE1,PHL_POW_TD_SER,2040,0.0202
RE1,PHL_POW_TD_SER,2041,0.0213
RE1,PHL_POW_TD_SER,2042,0.0225
RE1,PHL_POW_TD_SER,2043,0.0237
RE1,PHL_POW_TD_SER,2044,0.0249
RE1,PHL_POW_TD_SER,2045,0.0261
RE1,PHL_POW_TD_SER,2046,0.0274
RE1,PHL_POW_TD_SER,2047,0.0287
RE1,PHL_POW_TD_SER,2048,0.03
RE1,PHL_POW_TD_SER,2049,0.0313
RE1,PHL_POW_TD_SER,2050,0.0326
RE1,PHL_POW_TD_SER,2051,0.034
RE1,PHL_POW_TD_SER,2052,0.0353
RE1,PHL_POW_TD_SER,2053,0.0366
RE1,PHL_HOU_UNIT,2020,0.0111
RE1,PHL_HOU_UNIT,2021,0.0119
RE1,PHL_HOU_UNIT,2022,0.0127
RE1,PHL_HOU_UNIT,2023,0.0135
RE1,PHL_HOU_UNIT,2024,0.0143
RE1,PHL_HOU_UNIT,2025,0.0151
RE1,PHL_HOU_UNIT,2026,0.0161
RE1,PHL_HOU_UNIT,2027,0.0171
RE1,PHL_HOU_UNIT,2028,0.0181
RE1,PHL_HOU_UNIT,2029,0.0191
RE1,PHL_HOU_UNIT,2030,0.0201
RE1,PHL_HOU_UNIT,2031,0.0213
RE1,PHL_HOU_UNIT,2032,0.0225
RE1,PHL_HOU_UNIT,2033,0.0237
RE1,PHL_HOU_UNIT,2034,0.0248
RE1,PHL_HOU_UNIT,2035,0.026
RE1,PHL_HOU_UNIT,2036,0.0274
RE1,PHL_HOU_UNIT,2037,0.0288
RE1,PHL_HOU_UNIT,2038,0.0302
RE1,PHL_HOU_UNIT,2039,0.0315
RE1,PHL_HOU_UNIT,2040,0.0329
RE1,PHL_HOU_UNIT,2041,0.0344
RE1,PHL_HOU_UNIT,2042,0.0359
RE1,PHL_HOU_UNIT,2043,0.0374
RE1,PHL_HOU_UNIT,2044,0.0389
RE1,PHL_HOU_UNIT,2045,0.0404
RE1,PHL_HOU_UNIT,2046,0.0418
RE1,PHL_HOU_UNIT,2047,0.0432
RE1,PHL_HOU_UNIT,2048,0.0446
RE1,PHL_HOU_UNIT,2049,0.046
RE1,PHL_HOU_UNIT,2050,0.0474
RE1,PHL_HOU_UNIT,2051,0.0486
RE1,PHL_HOU_UNIT,2052,0.0497
RE1,PHL_HOU_UNIT,2053,0.0509
RE1,PHL_HOU_COOK_OIL,2020,0.0
RE1,PHL_HOU_COOK_OIL,2021,0.0
RE1,PHL_HOU_COOK_OIL,2022,0.0
RE1,PHL_HOU_COOK_OIL,2023,0.0
RE1,PHL_HOU_COOK_OIL,2024,0.0
RE1,PHL_HOU_COOK_OIL,2025,0.0
RE1,PHL_HOU_COOK_OIL,2026,0.0
RE1,PHL_HOU_COOK_OIL,2027,0.0
RE1,PHL_HOU_COOK_OIL,2028,0.0
RE1,PHL_HOU_COOK_OIL,2029,0.0
RE1,PHL_HOU_COOK_OIL,2030,0.0
RE1,PHL_HOU_COOK_OIL,2031,0.0
RE1,PHL_HOU_COOK_OIL,2032,0.0
RE1,PHL_HOU_COOK_OIL,2033,0.0
RE1,PHL_HOU_COOK_OIL,2034,0.0
RE1,PHL_HOU_COOK_OIL,2035,-0.0
RE1,PHL_HOU_COOK_OIL,2036,0.0
RE1,PHL_HOU_COOK_OIL,2037,0.0
RE1,PHL_HOU_COOK_OIL,2038,0.0
RE1,PHL_HOU_COOK_OIL,2039,0.0
RE1,PHL_HOU_COOK_OIL,2040,0.0
RE1,PHL_HOU_COOK_OIL,2041,0.0
RE1,PHL_HOU_COOK_OIL,2042,0.0
RE1,PHL_HOU_COOK_OIL,2043,0.0
RE1,PHL_HOU_COOK_OIL,2044,0.0
RE1,PHL_HOU_COOK_OIL,2045,0.0
RE1,PHL_HOU_COOK_OIL,2046,0.0
RE1,PHL_HOU_COOK_OIL,2047,0.0
RE1,PHL_HOU_COOK_OIL,2048,0.0
RE1,PHL_HOU_COOK_OIL,2049,0.0
RE1,PHL_HOU_COOK_OIL,2050,0.0
RE1,PHL_HOU_COOK_OIL,2051,0.0
RE1,PHL_HOU_COOK_OIL,2052,0.0
RE1,PHL_HOU_COOK_OIL,2053,0.0
RE1,PHL_HOU_COOK_ELE,2020,0.0012
RE1,PHL_HOU_COOK_ELE,2021,0.0012
RE1,PHL_HOU_COOK_ELE,2022,0.0012
RE1,PHL_HOU_COOK_ELE,2023,0.0012
RE1,PHL_HOU_COOK_ELE,2024,0.0012
RE1,PHL_HOU_COOK_ELE,2025,0.0009
RE1,PHL_HOU_COOK_ELE,2026,0.0
RE1,PHL_HOU_COOK_ELE,2027,0.0
RE1,PHL_HOU_COOK_ELE,2028,0.0
RE1,PHL_HOU_COOK_ELE,2029,0.0002
RE1,PHL_HOU_COOK_ELE,2030,0.0005
RE1,PHL_HOU_COOK_ELE,2031,0.0008
RE1,PHL_HOU_COOK_ELE,2032,0.0009
RE1,PHL_HOU_COOK_ELE,2033,0.0009
RE1,PHL_HOU_COOK_ELE,2034,0.0003
RE1,PHL_HOU_COOK_ELE,2035,0.0
RE1,PHL_HOU_COOK_ELE,2036,0.0
RE1,PHL_HOU_COOK_ELE,2037,0.0
RE1,PHL_HOU_COOK_ELE,2038,0.0
RE1,PHL_HOU_COOK_ELE,2039,0.0
RE1,PHL_HOU_COOK_ELE,2040,0.0
RE1,PHL_HOU_COOK_ELE,2041,0.0
RE1,PHL_HOU_COOK_ELE,2042,0.0
RE1,PHL_HOU_COOK_ELE,2043,0.0
RE1,PHL_HOU_COOK_ELE,2044,0.0
RE1,PHL_HOU_COOK_ELE,2045,0.0
RE1,PHL_HOU_COOK_ELE,2046,0.0
RE1,PHL_HOU_COOK_ELE,2047,0.0
RE1,PHL_HOU_COOK_ELE,2048,0.0
RE1,PHL_HOU_COOK_ELE,2049,0.0
RE1,PHL_HOU_COOK_ELE,2050,0.0
RE1,PHL_HOU_COOK_ELE,2051,0.0
RE1,PHL_HOU_COOK_ELE,2052,0.0
RE1,PHL_HOU_COOK_ELE,2053,0.0
RE1,PHL_HOU_COOK_NG,2020,0.0
RE1,PHL_HOU_COOK_NG,2021,0.0
RE1,PHL_HOU_COOK_NG,2022,0.0
RE1,PHL_HOU_COOK_NG,2023,0.0
RE1,PHL_HOU_COOK_NG,2024,0.0
RE1,PHL_HOU_COOK_NG,2025,0.0
RE1,PHL_HOU_COOK_NG,2026,0.0
RE1,PHL_HOU_COOK_NG,2027,0.0
RE1,PHL_HOU_COOK_NG,2028,0.0
RE1,PHL_HOU_COOK_NG,2029,0.0
RE1,PHL_HOU_COOK_NG,2030,0.0
RE1,PHL_HOU_COOK_NG,2031,0.0
RE1,PHL_HOU_COOK_NG,2032,0.0
RE1,PHL_HOU_COOK_NG,2033,0.0
RE1,PHL_HOU_COOK_NG,2034,0.0
RE1,PHL_HOU_COOK_NG,2035,0.0
RE1,PHL_HOU_COOK_NG,2036,0.0
RE1,PHL_HOU_COOK_NG,2037,0.0
RE1,PHL_HOU_COOK_NG,2038,0.0
RE1,PHL_HOU_COOK_NG,2039,0.0
RE1,PHL_HOU_COOK_NG,2040,0.0
RE1,PHL_HOU_COOK_NG,2041,0.0
RE1,PHL_HOU_COOK_NG,2042,0.0
RE1,PHL_HOU_COOK_NG,2043,0.0
RE1,PHL_HOU_COOK_NG,2044,0.0
RE1,PHL_HOU_COOK_NG,2045,0.0
RE1,PHL_HOU_COOK_NG,2046,0.0
RE1,PHL_HOU_COOK_NG,2047,0.0
RE1,PHL_HOU_COOK_NG,2048,0.0
RE1,PHL_HOU_COOK_NG,2049,0.0
RE1,PHL_HOU_COOK_NG,2050,0.0
RE1,PHL_HOU_COOK_NG,2051,0.0
RE1,PHL_HOU_COOK_NG,2052,0.0
RE1,PHL_HOU_COOK_NG,2053,0.0
RE1,PHL_HOU_COOK_COAL,2020,0.0
RE1,PHL_HOU_COOK_COAL,2021,0.024
RE1,PHL_HOU_COOK_COAL,2022,0.0244
RE1,PHL_HOU_COOK_COAL,2023,0.0248
RE1,PHL_HOU_COOK_COAL,2024,0.0252
RE1,PHL_HOU_COOK_COAL,2025,0.0258
RE1,PHL_HOU_COOK_COAL,2026,0.027
RE1,PHL_HOU_COOK_COAL,2027,0.0274
RE1,PHL_HOU_COOK_COAL,2028,0.0277
RE1,PHL_HOU_COOK_COAL,2029,0.0279
RE1,PHL_HOU_COOK_COAL,2030,0.0279
RE1,PHL_HOU_COOK_COAL,2031,0.0279
RE1,PHL_HOU_COOK_COAL,2032,0.0281
RE1,PHL_HOU_COOK_COAL,2033,0.0285
RE1,PHL_HOU_COOK_COAL,2034,0.0294
RE1,PHL_HOU_COOK_COAL,2035,0.03
RE1,PHL_HOU_COOK_COAL,2036,0.0303
RE1,PHL_HOU_COOK_COAL,2037,0.0306
RE1,PHL_HOU_COOK_COAL,2038,0.0309
RE1,PHL_HOU_COOK_COAL,2039,0.0311
RE1,PHL_HOU_COOK_COAL,2040,0.0314
RE1,PHL_HOU_COOK_COAL,2041,0.0317
RE1,PHL_HOU_COOK_COAL,2042,0.0319
RE1,PHL_HOU_COOK_COAL,2043,0.0322
RE1,PHL_HOU_COOK_COAL,2044,0.0324
RE1,PHL_HOU_COOK_COAL,2045,0.0327
RE1,PHL_HOU_COOK_COAL,2046,0.0329
RE1,PHL_HOU_COOK_COAL,2047,0.0331
RE1,PHL_HOU_COOK_COAL,2048,0.0334
RE1,PHL_HOU_COOK_COAL,2049,0.0336
RE1,PHL_HOU_COOK_COAL,2050,0.0338
RE1,PHL_HOU_COOK_COAL,2051,0.034
RE1,PHL_HOU_COOK_COAL,2052,0.0342
RE1,PHL_HOU_COOK_COAL,2053,0.0344
RE1,PHL_HOU_COOK_BIOM,2020,0.0237
RE1,PHL_HOU_COOK_BIOM,2021,0.0
RE1,PHL_HOU_COOK_BIOM,2022,0.0
RE1,PHL_HOU_COOK_BIOM,2023,0.0
RE1,PHL_HOU_COOK_BIOM,2024,0.0
RE1,PHL_HOU_COOK_BIOM,2025,0.0
RE1,PHL_HOU_COOK_BIOM,2026,0.0
RE1,PHL_HOU_COOK_BIOM,2027,0.0
RE1,PHL_HOU_COOK_BIOM,2028,0.0
RE1,PHL_HOU_COOK_BIOM,2029,0.0
RE1,PHL_HOU_COOK_BIOM,2030,0.0
RE1,PHL_HOU_COOK_BIOM,2031,0.0
RE1,PHL_HOU_COOK_BIOM,2032,0.0
RE1,PHL_HOU_COOK_BIOM,2033,0.0
RE1,PHL_HOU_COOK_BIOM,2034,0.0
RE1,PHL_HOU_COOK_BIOM,2035,0.0
RE1,PHL_HOU_COOK_BIOM,2036,0.0
RE1,PHL_HOU_COOK_BIOM,2037,0.0
RE1,PHL_HOU_COOK_BIOM,2038,0.0
RE1,PHL_HOU_COOK_BIOM,2039,0.0
RE1,PHL_HOU_COOK_BIOM,2040,0.0
RE1,PHL_HOU_COOK_BIOM,2041,0.0
RE1,PHL_HOU_COOK_BIOM,2042,0.0
RE1,PHL_HOU_COOK_BIOM,2043,0.0
RE1,PHL_HOU_COOK_BIOM,2044,0.0
RE1,PHL_HOU_COOK_BIOM,2045,0.0
RE1,PHL_HOU_COOK_BIOM,2046,0.0
RE1,PHL_HOU_COOK_BIOM,2047,0.0
RE1,PHL_HOU_COOK_BIOM,2048,0.0
RE1,PHL_HOU_COOK_BIOM,2049,0.0
RE1,PHL_HOU_COOK_BIOM,2050,0.0
RE1,PHL_HOU_COOK_BIOM,2051,-0.0
RE1,PHL_HOU_COOK_BIOM,2052,0.0
RE1,PHL_HOU_COOK_BIOM,2053,-0.0
RE1,PHL_POW_TD_HOU,2020,0.0
RE1,PHL_POW_TD_HOU,2021,0.0
RE1,PHL_POW_TD_HOU,2022,0.0139
RE1,PHL_POW_TD_HOU,2023,0.0147
RE1,PHL_POW_TD_HOU,2024,0.0155
RE1,PHL_POW_TD_HOU,2025,0.016
RE1,PHL_POW_TD_HOU,2026,0.0162
RE1,PHL_POW_TD_HOU,2027,0.0171
RE1,PHL_POW_TD_HOU,2028,0.0181
RE1,PHL_POW_TD_HOU,2029,0.0193
RE1,PHL_POW_TD_HOU,2030,0.0207
RE1,PHL_POW_TD_HOU,2031,0.0221
RE1,PHL_POW_TD_HOU,2032,0.0234
RE1,PHL_POW_TD_HOU,2033,0.0246
RE1,PHL_POW_TD_HOU,2034,0.0251
RE1,PHL_POW_TD_HOU,2035,0.026
RE1,PHL_POW_TD_HOU,2036,0.0274
RE1,PHL_POW_TD_HOU,2037,0.0288
RE1,PHL_POW_TD_HOU,2038,0.0302
RE1,PHL_POW_TD_HOU,2039,0.0315
RE1,PHL_POW_TD_HOU,2040,0.0329
RE1,PHL_POW_TD_HOU,2041,0.0344
RE1,PHL_POW_TD_HOU,2042,0.0359
RE1,PHL_POW_TD_HOU,2043,0.0374
RE1,PHL_POW_TD_HOU,2044,0.0389
RE1,PHL_POW_TD_HOU,2045,0.0404
RE1,PHL_POW_TD_HOU,2046,0.0418
RE1,PHL_POW_TD_HOU,2047,0.0432
RE1,PHL_POW_TD_HOU,2048,0.0446
RE1,PHL_POW_TD_HOU,2049,0.046
RE1,PHL_POW_TD_HOU,2050,0.0474
RE1,PHL_POW_TD_HOU,2051,0.0486
RE1,PHL_POW_TD_HOU,2052,0.0497
RE1,PHL_POW_TD_HOU,2053,0.0509
RE1,PHL_POW_ELEC,2020,0.0
RE1,PHL_POW_ELEC,2021,0.0
RE1,PHL_POW_ELEC,2022,-0.0
RE1,PHL_POW_ELEC,2023,0.0
RE1,PHL_POW_ELEC,2024,0.0
RE1,PHL_POW_ELEC,2025,0.0
RE1,PHL_POW_ELEC,2026,0.0
RE1,PHL_POW_ELEC,2027,0.0
RE1,PHL_POW_ELEC,2028,0.0
RE1,PHL_POW_ELEC,2029,0.0
RE1,PHL_POW_ELEC,2030,0.0
RE1,PHL_POW_ELEC,2031,0.0
RE1,PHL_POW_ELEC,2032,0.0
RE1,PHL_POW_ELEC,2033,0.0
RE1,PHL_POW_ELEC,2034,0.0
RE1,PHL_POW_ELEC,2035,0.0
RE1,PHL_POW_ELEC,2036,0.0
RE1,PHL_POW_ELEC,2037,0.0
RE1,PHL_POW_ELEC,2038,0.0
RE1,PHL_POW_ELEC,2039,0.0
RE1,PHL_POW_ELEC,2040,0.0
RE1,PHL_POW_ELEC,2041,0.0
RE1,PHL_POW_ELEC,2042,0.0
RE1,PHL_POW_ELEC,2043,0.0
RE1,PHL_POW_ELEC,2044,0.0
RE1,PHL_POW_ELEC,2045,0.0
RE1,PHL_POW_ELEC,2046,0.0
RE1,PHL_POW_ELEC,2047,-0.0
RE1,PHL_POW_ELEC,2048,-0.0
RE1,PHL_POW_ELEC,2049,-0.0
RE1,PHL_POW_ELEC,2050,-0.0
RE1,PHL_POW_ELEC,2051,0.0
RE1,PHL_POW_ELEC,2052,0.0
RE1,PHL_POW_ELEC,2053,0.0
RE1,PHL_POW_GH2_COAL,2020,0.0
RE1,PHL_POW_GH2_COAL,2021,0.0
RE1,PHL_POW_GH2_COAL,2022,0.0
RE1,PHL_POW_GH2_COAL,2023,0.0
RE1,PHL_POW_GH2_COAL,2024,0.0
RE1,PHL_POW_GH2_COAL,2025,0.0
RE1,PHL_POW_GH2_COAL,2026,0.0
RE1,PHL_POW_GH2_COAL,2027,0.0
RE1,PHL_POW_GH2_COAL,2028,0.0
RE1,PHL_POW_GH2_COAL,2029,0.0
RE1,PHL_POW_GH2_COAL,2030,0.0
RE1,PHL_POW_GH2_COAL,2031,0.0
RE1,PHL_POW_GH2_COAL,2032,0.0
RE1,PHL_POW_GH2_COAL,2033,0.0
RE1,PHL_POW_GH2_COAL,2034,0.0
RE1,PHL_POW_GH2_COAL,2035,0.0
RE1,PHL_POW_GH2_COAL,2036,0.0
RE1,PHL_POW_GH2_COAL,2037,0.0
RE1,PHL_POW_GH2_COAL,2038,0.0
RE1,PHL_POW_GH2_COAL,2039,0.0
RE1,PHL_POW_GH2_COAL,2040,0.0
RE1,PHL_POW_GH2_COAL,2041,0.0
RE1,PHL_POW_GH2_COAL,2042,-0.0
RE1,PHL_POW_GH2_COAL,2043,0.0
RE1,PHL_POW_GH2_COAL,2044,0.0
RE1,PHL_POW_GH2_COAL,2045,0.0
RE1,PHL_POW_GH2_COAL,2046,0.0
RE1,PHL_POW_GH2_COAL,2047,0.0
RE1,PHL_POW_GH2_COAL,2048,0.0
RE1,PHL_POW_GH2_COAL,2049,-0.0
RE1,PHL_POW_GH2_COAL,2050,-0.0
RE1,PHL_POW_GH2_COAL,2051,-0.0
RE1,PHL_POW_GH2_COAL,2052,-0.0
RE1,PHL_POW_GH2_COAL,2053,-0.0
RE1,PHL_POW_BH2_NG,2020,0.0
RE1,PHL_POW_BH2_NG,2021,0.0
RE1,PHL_POW_BH2_NG,2022,0.0
RE1,PHL_POW_BH2_NG,2023,0.0
RE1,PHL_POW_BH2_NG,2024,0.0
RE1,PHL_POW_BH2_NG,2025,0.0
RE1,PHL_POW_BH2_NG,2026,0.0
RE1,PHL_POW_BH2_NG,2027,0.0
RE1,PHL_POW_BH2_NG,2028,0.0
RE1,PHL_POW_BH2_NG,2029,0.0
RE1,PHL_POW_BH2_NG,2030,0.0
RE1,PHL_POW_BH2_NG,2031,0.0
RE1,PHL_POW_BH2_NG,2032,0.0
RE1,PHL_POW_BH2_NG,2033,0.0
RE1,PHL_POW_BH2_NG,2034,0.0
RE1,PHL_POW_BH2_NG,2035,0.0
RE1,PHL_POW_BH2_NG,2036,0.0
RE1,PHL_POW_BH2_NG,2037,0.0
RE1,PHL_POW_BH2_NG,2038,0.0
RE1,PHL_POW_BH2_NG,2039,0.0
RE1,PHL_POW_BH2_NG,2040,0.0
RE1,PHL_POW_BH2_NG,2041,0.0
RE1,PHL_POW_BH2_NG,2042,0.0
RE1,PHL_POW_BH2_NG,2043,0.0
RE1,PHL_POW_BH2_NG,2044,0.0
RE1,PHL_POW_BH2_NG,2045,0.0
RE1,PHL_POW_BH2_NG,2046,0.0
RE1,PHL_POW_BH2_NG,2047,0.0
RE1,PHL_POW_BH2_NG,2048,0.0
RE1,PHL_POW_BH2_NG,2049,0.0
RE1,PHL_POW_BH2_NG,2050,0.0
RE1,PHL_POW_BH2_NG,2051,0.0
RE1,PHL_POW_BH2_NG,2052,0.0
RE1,PHL_POW_BH2_NG,2053,0.0
RE1,PHL_POW_TECH_AMMO,2020,0.0
RE1,PHL_POW_TECH_AMMO,2021,0.0
RE1,PHL_POW_TECH_AMMO,2022,0.0
RE1,PHL_POW_TECH_AMMO,2023,0.0
RE1,PHL_POW_TECH_AMMO,2024,0.0
RE1,PHL_POW_TECH_AMMO,2025,0.0
RE1,PHL_POW_TECH_AMMO,2026,0.0
RE1,PHL_POW_TECH_AMMO,2027,0.0
RE1,PHL_POW_TECH_AMMO,2028,0.0
RE1,PHL_POW_TECH_AMMO,2029,0.0
RE1,PHL_POW_TECH_AMMO,2030,0.0
RE1,PHL_POW_TECH_AMMO,2031,0.0
RE1,PHL_POW_TECH_AMMO,2032,0.0
RE1,PHL_POW_TECH_AMMO,2033,0.0
RE1,PHL_POW_TECH_AMMO,2034,0.0
RE1,PHL_POW_TECH_AMMO,2035,0.0
RE1,PHL_POW_TECH_AMMO,2036,0.0
RE1,PHL_POW_TECH_AMMO,2037,0.0
RE1,PHL_POW_TECH_AMMO,2038,0.0
RE1,PHL_POW_TECH_AMMO,2039,0.0
RE1,PHL_POW_TECH_AMMO,2040,0.0
RE1,PHL_POW_TECH_AMMO,2041,0.0
RE1,PHL_POW_TECH_AMMO,2042,0.0
RE1,PHL_POW_TECH_AMMO,2043,0.0
RE1,PHL_POW_TECH_AMMO,2044,0.0
RE1,PHL_POW_TECH_AMMO,2045,0.0
RE1,PHL_POW_TECH_AMMO,2046,0.0
RE1,PHL_POW_TECH_AMMO,2047,0.0
RE1,PHL_POW_TECH_AMMO,2048,0.0
RE1,PHL_POW_TECH_AMMO,2049,0.0
RE1,PHL_POW_TECH_AMMO,2050,0.0
RE1,PHL_POW_TECH_AMMO,2051,0.0
RE1,PHL_POW_TECH_AMMO,2052,0.0
RE1,PHL_POW_TECH_AMMO,2053,0.0
RE1,PHL_POW_GH2_NG,2020,0.0
RE1,PHL_POW_GH2_NG,2021,0.0
RE1,PHL_POW_GH2_NG,2022,0.0
RE1,PHL_POW_GH2_NG,2023,0.0
RE1,PHL_POW_GH2_NG,2024,0.0
RE1,PHL_POW_GH2_NG,2025,0.0
RE1,PHL_POW_GH2_NG,2026,0.0
RE1,PHL_POW_GH2_NG,2027,0.0
RE1,PHL_POW_GH2_NG,2028,0.0
RE1,PHL_POW_GH2_NG,2029,0.0
RE1,PHL_POW_GH2_NG,2030,0.0
RE1,PHL_POW_GH2_NG,2031,0.0
RE1,PHL_POW_GH2_NG,2032,0.0
RE1,PHL_POW_GH2_NG,2033,0.0
RE1,PHL_POW_GH2_NG,2034,0.0
RE1,PHL_POW_GH2_NG,2035,0.0
RE1,PHL_POW_GH2_NG,2036,0.0
RE1,PHL_POW_GH2_NG,2037,0.0
RE1,PHL_POW_GH2_NG,2038,0.0
RE1,PHL_POW_GH2_NG,2039,-0.0
RE1,PHL_POW_GH2_NG,2040,0.0
RE1,PHL_POW_GH2_NG,2041,0.0
RE1,PHL_POW_GH2_NG,2042,-0.0
RE1,PHL_POW_GH2_NG,2043,-0.0
RE1,PHL_POW_GH2_NG,2044,-0.0
RE1,PHL_POW_GH2_NG,2045,-0.0
RE1,PHL_POW_GH2_NG,2046,-0.0
RE1,PHL_POW_GH2_NG,2047,0.0
RE1,PHL_POW_GH2_NG,2048,0.0
RE1,PHL_POW_GH2_NG,2049,-0.0
RE1,PHL_POW_GH2_NG,2050,-0.0
RE1,PHL_POW_GH2_NG,2051,-0.0
RE1,PHL_POW_GH2_NG,2052,-0.0
RE1,PHL_POW_GH2_NG,2053,-0.0
RE1,PHL_PRO_IMP_OIL,2020,2574.7945
RE1,PHL_PRO_IMP_OIL,2021,2443.4769
RE1,PHL_PRO_IMP_OIL,2022,2306.2629
RE1,PHL_PRO_IMP_OIL,2023,2163.4386
RE1,PHL_PRO_IMP_OIL,2024,2014.7131
RE1,PHL_PRO_IMP_OIL,2025,1860.382
RE1,PHL_PRO_IMP_OIL,2026,1700.2986
RE1,PHL_PRO_IMP_OIL,2027,1534.3071
RE1,PHL_PRO_IMP_OIL,2028,1362.717
RE1,PHL_PRO_IMP_OIL,2029,1185.2141
RE1,PHL_PRO_IMP_OIL,2030,1002.1171
RE1,PHL_PRO_IMP_OIL,2031,819.2165
RE1,PHL_PRO_IMP_OIL,2032,627.4206
RE1,PHL_PRO_IMP_OIL,2033,427.0659
RE1,PHL_PRO_IMP_OIL,2034,217.8088
RE1,PHL_PRO_IMP_OIL,2035,0.0
RE1,PHL_PRO_IMP_OIL,2036,0.0
RE1,PHL_PRO_IMP_OIL,2037,0.0
RE1,PHL_PRO_IMP_OIL,2038,0.0
RE1,PHL_PRO_IMP_OIL,2039,0.0
RE1,PHL_PRO_IMP_OIL,2040,0.0
RE1,PHL_PRO_IMP_OIL,2041,0.0
RE1,PHL_PRO_IMP_OIL,2042,0.0
RE1,PHL_PRO_IMP_OIL,2043,0.0
RE1,PHL_PRO_IMP_OIL,2044,0.0
RE1,PHL_PRO_IMP_OIL,2045,0.0
RE1,PHL_PRO_IMP_OIL,2046,0.0
RE1,PHL_PRO_IMP_OIL,2047,0.0
RE1,PHL_PRO_IMP_OIL,2048,0.0
RE1,PHL_PRO_IMP_OIL,2049,0.0
RE1,PHL_PRO_IMP_OIL,2050,0.0
RE1,PHL_PRO_IMP_OIL,2051,0.0
RE1,PHL_PRO_IMP_OIL,2052,0.0
RE1,PHL_PRO_IMP_OIL,2053,0.0
RE1,PHL_PRO_BLEND_SFUEL,2020,0.0
RE1,PHL_PRO_BLEND_SFUEL,2021,0.0
RE1,PHL_PRO_BLEND_SFUEL,2022,0.0
RE1,PHL_PRO_BLEND_SFUEL,2023,0.0
RE1,PHL_PRO_BLEND_SFUEL,2024,0.0
RE1,PHL_PRO_BLEND_SFUEL,2025,0.0
RE1,PHL_PRO_BLEND_SFUEL,2026,0.0
RE1,PHL_PRO_BLEND_SFUEL,2027,0.0
RE1,PHL_PRO_BLEND_SFUEL,2028,0.0
RE1,PHL_PRO_BLEND_SFUEL,2029,0.0
RE1,PHL_PRO_BLEND_SFUEL,2030,0.0
RE1,PHL_PRO_BLEND_SFUEL,2031,0.0
RE1,PHL_PRO_BLEND_SFUEL,2032,0.0
RE1,PHL_PRO_BLEND_SFUEL,2033,0.0
RE1,PHL_PRO_BLEND_SFUEL,2034,0.0
RE1,PHL_PRO_BLEND_SFUEL,2035,0.0
RE1,PHL_PRO_BLEND_SFUEL,2036,0.0
RE1,PHL_PRO_BLEND_SFUEL,2037,0.0
RE1,PHL_PRO_BLEND_SFUEL,2038,0.0
RE1,PHL_PRO_BLEND_SFUEL,2039,0.0
RE1,PHL_PRO_BLEND_SFUEL,2040,0.0
RE1,PHL_PRO_BLEND_SFUEL,2041,0.0
RE1,PHL_PRO_BLEND_SFUEL,2042,0.0
RE1,PHL_PRO_BLEND_SFUEL,2043,0.0
RE1,PHL_PRO_BLEND_SFUEL,2044,0.0
RE1,PHL_PRO_BLEND_SFUEL,2045,0.0
RE1,PHL_PRO_BLEND_SFUEL,2046,0.0
RE1,PHL_PRO_BLEND_SFUEL,2047,0.0
RE1,PHL_PRO_BLEND_SFUEL,2048,0.0
RE1,PHL_PRO_BLEND_SFUEL,2049,0.0
RE1,PHL_PRO_BLEND_SFUEL,2050,0.0
RE1,PHL_PRO_BLEND_SFUEL,2051,0.0
RE1,PHL_PRO_BLEND_SFUEL,2052,0.0
RE1,PHL_PRO_BLEND_SFUEL,2053,0.0
RE1,PHL_PRO_BLEND_OIL,2020,0.0
RE1,PHL_PRO_BLEND_OIL,2021,0.0
RE1,PHL_PRO_BLEND_OIL,2022,0.0
RE1,PHL_PRO_BLEND_OIL,2023,0.0002
